Solver Type,Puzzle Type,Image Filenames,Number of Input Puzzles,Number of Output Puzzles,Diff Between Output and Expected Puzzle Count,Input Puzzle #,Input Piece Count,Standard Direct Accuracy Puzzle #,Standard Direct Accuracy Solved Puzzle Piece Count,Standard Direct Accuracy Score,Standard Direct Accuracy Different Puzzle,Standard Direct Accuracy Wrong Location,Standard Direct Accuracy Wrong Rotation,Standard Direct Accuracy Piece Missing Count,Modified Direct Accuracy Puzzle #,Modified Direct Accuracy Solved Puzzle Piece Count,Modified Direct Accuracy Score,Modified Direct Accuracy Different Puzzle,Modified Direct Accuracy Wrong Location,Modified Direct Accuracy Wrong Rotation,Modified Direct Accuracy Piece Missing Count,Modified Neighbor Accuracy Puzzle #,Modified Neighbor Accuracy Solved Puzzle Piece Count,Modified Neighbor Accuracy Score,Modified Neighbor Accuracy Missing Piece Count,Modified Neighbor Accuracy Edges from Different Puzzle
multipuzzle,2,bgu_805_08 | mcgill_20,2,2,0,Input Puzzle #0,805,Solved Puzzle #0,806,0.998759305211,0.00124069478908,0.0,0.0,0,Solved Puzzle #0,806,0.998759305211,0.00124069478908,0.0,0.0,0,Solved Puzzle#0,809,0.994746600742,0,4,Input Puzzle #1,540,Solved Puzzle #1,540,0.853703703704,0.0,0.144444444444,0.0,1,Solved Puzzle #1,540,0.853703703704,0.0,0.144444444444,0.0,1,Solved Puzzle#1,539,0.9625,1,0
multipuzzle,2,primula_pixabay | dandelion_pixabay | mcgill_540_15 | mcgill_540_11 | cho_432_18 | bgu_805_8 | bgu_805_10 | bgu_805_13 | bgu_805_14 | bgu_805_19,10,10,0,Input Puzzle #0,264,Solved Puzzle #6,264,1.0,0.0,0.0,0.0,0,Solved Puzzle #6,264,1.0,0.0,0.0,0.0,0,Solved Puzzle#6,264,1.0,0,0,Input Puzzle #1,330,Solved Puzzle #2,330,1.0,0.0,0.0,0.0,0,Solved Puzzle #2,330,1.0,0.0,0.0,0.0,0,Solved Puzzle#2,330,1.0,0,0,Input Puzzle #2,540,Solved Puzzle #0,540,1.0,0.0,0.0,0.0,0,Solved Puzzle #0,540,1.0,0.0,0.0,0.0,0,Solved Puzzle#0,540,1.0,0,0,Input Puzzle #3,540,Solved Puzzle #4,540,1.0,0.0,0.0,0.0,0,Solved Puzzle #4,540,1.0,0.0,0.0,0.0,0,Solved Puzzle#4,540,1.0,0,0,Input Puzzle #4,432,Solved Puzzle #3,432,0.909722222222,0.0,0.0694444444444,0.00231481481481,8,Solved Puzzle #3,432,0.909722222222,0.0,0.0694444444444,0.00231481481481,8,Solved Puzzle#3,424,0.913773148148,8,0,Input Puzzle #5,805,Solved Puzzle #5,1289,0.624515128006,0.375484871994,0.0,0.0,0,Solved Puzzle #5,1289,0.624515128006,0.375484871994,0.0,0.0,0,Solved Puzzle#5,2741,0.291225829989,0,1936,Input Puzzle #6,805,Solved Puzzle #8,856,0.0,0.0595794392523,0.678738317757,0.0,224,Solved Puzzle #8,856,0.678738317757,0.0595794392523,0.0,0.0,224,Solved Puzzle#8,785,0.55574826561,224,204,Input Puzzle #7,805,Solved Puzzle #5,1610,0.0,0.5,0.300621118012,0.0,321,Solved Puzzle #5,1610,0.0,0.5,0.300621118012,0.0,321,Solved Puzzle#5,3704,0.11248447205,321,3220,Input Puzzle #8,805,Solved Puzzle #7,805,1.0,0.0,0.0,0.0,0,Solved Puzzle #7,805,1.0,0.0,0.0,0.0,0,Solved Puzzle#7,805,1.0,0,0,Input Puzzle #9,805,Solved Puzzle #1,1167,0.0,0.310197086547,0.689802913453,0.0,0,Solved Puzzle #1,1167,0.0,0.310197086547,0.689802913453,0.0,0,Solved Puzzle#1,2253,0.351864181092,0,1448
