Solver Type,Puzzle Type,Image Filenames,Number of Input Puzzles,Number of Output Puzzles,Diff Between Output and Expected Puzzle Count,Input Puzzle #,Input Piece Count,Standard Direct Accuracy Puzzle #,Standard Direct Accuracy Solved Puzzle Piece Count,Standard Direct Accuracy Score,Standard Direct Accuracy Different Puzzle,Standard Direct Accuracy Wrong Location,Standard Direct Accuracy Wrong Rotation,Standard Direct Accuracy Piece Missing Count,Modified Direct Accuracy Puzzle #,Modified Direct Accuracy Solved Puzzle Piece Count,Modified Direct Accuracy Score,Modified Direct Accuracy Different Puzzle,Modified Direct Accuracy Wrong Location,Modified Direct Accuracy Wrong Rotation,Modified Direct Accuracy Piece Missing Count,Modified Neighbor Accuracy Puzzle #,Modified Neighbor Accuracy Solved Puzzle Piece Count,Modified Neighbor Accuracy Score,Modified Neighbor Accuracy Missing Piece Count,Modified Neighbor Accuracy Edges from Different Puzzle
multipuzzle,2,pomeranz_805_10 | pomeranz_805_12,2,5,-3,Input Puzzle #0,805,Solved Puzzle #1,808,0.683168316832,0.00371287128713,0.0,0.0,253,Solved Puzzle #1,808,0.683168316832,0.00371287128713,0.0,0.0,253,Solved Puzzle#1,564,0.661872705018,253,12,Input Puzzle #1,805,Solved Puzzle #3,805,0.0,0.0,0.433540372671,0.00124223602484,455,Solved Puzzle #3,805,0.00372670807453,0.0,0.431055900621,0.0,455,Solved Puzzle#0,321,0.32049689441,484,0
paikin_tal,2,pomeranz_805_10 | pomeranz_805_12,2,2,0,Input Puzzle #0,805,Solved Puzzle #1,999,0.0,0.194194194194,0.805805805806,0.0,0,Solved Puzzle #1,999,0.805805805806,0.194194194194,0.0,0.0,0,Solved Puzzle#1,1581,0.504743833017,0,776,Input Puzzle #1,805,Solved Puzzle #0,805,0.0,0.0,0.75900621118,0.0,194,Solved Puzzle #0,805,0.464596273292,0.0,0.293167701863,0.00124223602484,194,Solved Puzzle#0,611,0.519565217391,194,0
