Solver Type,Puzzle Type,Image Filenames,Number of Input Puzzles,Number of Output Puzzles,Diff Between Output and Expected Puzzle Count,Input Puzzle #,Input Piece Count,Standard Direct Accuracy Puzzle #,Standard Direct Accuracy Solved Puzzle Piece Count,Standard Direct Accuracy Score,Standard Direct Accuracy Different Puzzle,Standard Direct Accuracy Wrong Location,Standard Direct Accuracy Wrong Rotation,Standard Direct Accuracy Piece Missing Count,Modified Direct Accuracy Puzzle #,Modified Direct Accuracy Solved Puzzle Piece Count,Modified Direct Accuracy Score,Modified Direct Accuracy Different Puzzle,Modified Direct Accuracy Wrong Location,Modified Direct Accuracy Wrong Rotation,Modified Direct Accuracy Piece Missing Count,Modified Neighbor Accuracy Puzzle #,Modified Neighbor Accuracy Solved Puzzle Piece Count,Modified Neighbor Accuracy Score,Modified Neighbor Accuracy Missing Piece Count,Modified Neighbor Accuracy Edges from Different Puzzle
multipuzzle,2,pomeranz_805_1 | pomeranz_805_13,2,3,-1,Input Puzzle #0,805,Solved Puzzle #0,805,0.0,0.0,0.967701863354,0.0,26,Solved Puzzle #0,805,0.699378881988,0.0,0.268322981366,0.0,26,Solved Puzzle#0,779,0.766770186335,26,0,Input Puzzle #1,805,Solved Puzzle #1,815,0.0,0.0122699386503,0.879754601227,0.0,88,Solved Puzzle #1,815,0.842944785276,0.0122699386503,0.0368098159509,0.0,88,Solved Puzzle#1,757,0.825443786982,88,40
paikin_tal,2,pomeranz_805_1 | pomeranz_805_13,2,2,0,Input Puzzle #0,805,Solved Puzzle #1,1610,0.0,0.5,0.368944099379,0.0,211,Solved Puzzle #0,805,0.00869565217391,0.0,0.253416149068,0.0,594,Solved Puzzle#0,211,0.150310559006,594,0,Input Puzzle #1,805,Solved Puzzle #1,1399,0.0,0.424588992137,0.575411007863,0.0,0,Solved Puzzle #1,1399,0.0,0.424588992137,0.575411007863,0.0,0,Solved Puzzle#1,3181,0.222807293304,0,2376
multipuzzle,2,pomeranz_805_5 | pomeranz_805_18,2,2,0,Input Puzzle #0,805,Solved Puzzle #1,828,0.0,0.0277777777778,0.972222222222,0.0,0,Solved Puzzle #1,828,0.840579710145,0.0277777777778,0.130434782609,0.0012077294686,0,Solved Puzzle#1,897,0.81884057971,0,92,Input Puzzle #1,805,Solved Puzzle #0,805,0.0,0.0,0.970186335404,0.00124223602484,23,Solved Puzzle #0,805,0.0,0.0,0.970186335404,0.00124223602484,23,Solved Puzzle#0,782,0.863043478261,23,0
paikin_tal,2,pomeranz_805_5 | pomeranz_805_18,2,2,0,Input Puzzle #0,805,Solved Puzzle #1,1583,0.0,0.491471888819,0.508528111181,0.0,0,Solved Puzzle #1,1583,0.0101073910297,0.491471888819,0.497789008212,0.000631711939356,0,Solved Puzzle#1,3917,0.183558846056,0,3112,Input Puzzle #1,805,Solved Puzzle #1,1610,0.0,0.5,0.483229813665,0.0,27,Solved Puzzle #1,1610,0.0,0.5,0.483229813665,0.0,27,Solved Puzzle#1,3998,0.166894409938,27,3220
multipuzzle,2,pomeranz_805_10 | pomeranz_805_17,2,4,-2,Input Puzzle #0,805,Solved Puzzle #1,805,0.658385093168,0.0,0.0,0.0,275,Solved Puzzle #1,805,0.658385093168,0.0,0.0,0.0,275,Solved Puzzle#1,530,0.631055900621,275,0,Input Puzzle #1,805,Solved Puzzle #2,805,0.601242236025,0.0,0.0,0.00124223602484,320,Solved Puzzle #2,805,0.601242236025,0.0,0.0,0.00124223602484,320,Solved Puzzle#2,485,0.589130434783,320,0
paikin_tal,2,pomeranz_805_10 | pomeranz_805_17,2,2,0,Input Puzzle #0,805,Solved Puzzle #1,1569,0.0,0.486934353091,0.418100701083,0.0,149,Solved Puzzle #1,1569,0.0,0.486934353091,0.418100701083,0.0,149,Solved Puzzle#1,3712,0.158443408443,149,3056,Input Puzzle #1,805,Solved Puzzle #1,1461,0.0,0.44900752909,0.522929500342,0.0,41,Solved Puzzle #1,1461,0.0,0.44900752909,0.522929500342,0.0,41,Solved Puzzle#1,3388,0.215879265092,41,2624
multipuzzle,2,pomeranz_805_8 | pomeranz_805_20,2,3,-1,Input Puzzle #0,805,Solved Puzzle #2,805,1.0,0.0,0.0,0.0,0,Solved Puzzle #2,805,1.0,0.0,0.0,0.0,0,Solved Puzzle#2,805,1.0,0,0,Input Puzzle #1,805,Solved Puzzle #0,805,0.749068322981,0.0,0.0,0.0,202,Solved Puzzle #0,805,0.749068322981,0.0,0.0,0.0,202,Solved Puzzle#0,603,0.737888198758,202,0
paikin_tal,2,pomeranz_805_8 | pomeranz_805_20,2,2,0,Input Puzzle #0,805,Solved Puzzle #1,1526,0.0,0.47247706422,0.52752293578,0.0,0,Solved Puzzle #1,1526,0.0,0.47247706422,0.52752293578,0.0,0,Solved Puzzle#1,3689,0.211574952562,0,2884,Input Puzzle #1,805,Solved Puzzle #1,1610,0.0,0.5,0.447826086957,0.0,84,Solved Puzzle #1,1610,0.0,0.5,0.447826086957,0.0,84,Solved Puzzle#1,3941,0.167950310559,84,3220
