Solver Type,Puzzle Type,Image Filenames,Number of Input Puzzles,Number of Output Puzzles,Diff Between Output and Expected Puzzle Count,Input Puzzle #,Input Piece Count,Standard Direct Accuracy Puzzle #,Standard Direct Accuracy Solved Puzzle Piece Count,Standard Direct Accuracy Score,Standard Direct Accuracy Different Puzzle,Standard Direct Accuracy Wrong Location,Standard Direct Accuracy Wrong Rotation,Standard Direct Accuracy Piece Missing Count,Modified Direct Accuracy Puzzle #,Modified Direct Accuracy Solved Puzzle Piece Count,Modified Direct Accuracy Score,Modified Direct Accuracy Different Puzzle,Modified Direct Accuracy Wrong Location,Modified Direct Accuracy Wrong Rotation,Modified Direct Accuracy Piece Missing Count,Modified Neighbor Accuracy Puzzle #,Modified Neighbor Accuracy Solved Puzzle Piece Count,Modified Neighbor Accuracy Score,Modified Neighbor Accuracy Missing Piece Count,Modified Neighbor Accuracy Edges from Different Puzzle
multipuzzle,2,primula_pixabay | dandelion_pixabay | mcgill_540_15 | mcgill_540_16 | mcgill_540_7 | cho_432_18 | pomeranz_805_8 | pomeranz_805_13 | pomeranz_805_14 | pomeranz_805_19,10,10,0,Input Puzzle #0,264,Solved Puzzle #7,264,1.0,0.0,0.0,0.0,0,Solved Puzzle #7,264,1.0,0.0,0.0,0.0,0,Solved Puzzle#7,264,1.0,0,0,Input Puzzle #1,330,Solved Puzzle #4,330,1.0,0.0,0.0,0.0,0,Solved Puzzle #4,330,1.0,0.0,0.0,0.0,0,Solved Puzzle#4,330,1.0,0,0,Input Puzzle #2,540,Solved Puzzle #1,540,1.0,0.0,0.0,0.0,0,Solved Puzzle #1,540,1.0,0.0,0.0,0.0,0,Solved Puzzle#1,540,1.0,0,0,Input Puzzle #3,540,Solved Puzzle #0,540,0.977777777778,0.0,0.0,0.0,12,Solved Puzzle #0,540,0.977777777778,0.0,0.0,0.0,12,Solved Puzzle#0,528,0.974537037037,12,0,Input Puzzle #4,540,Solved Puzzle #3,552,0.0,0.0217391304348,0.978260869565,0.0,0,Solved Puzzle #3,552,0.978260869565,0.0217391304348,0.0,0.0,0,Solved Puzzle#3,588,0.916666666667,0,48,Input Puzzle #5,432,Solved Puzzle #5,432,0.0,0.0,0.99537037037,0.0,2,Solved Puzzle #5,432,0.905092592593,0.0,0.087962962963,0.00231481481481,2,Solved Puzzle#5,430,0.91087962963,2,0,Input Puzzle #6,805,Solved Puzzle #6,807,0.997521685254,0.00247831474597,0.0,0.0,0,Solved Puzzle #6,807,0.997521685254,0.00247831474597,0.0,0.0,0,Solved Puzzle#6,813,0.989544895449,0,8,Input Puzzle #7,805,Solved Puzzle #8,807,0.0,0.00247831474597,0.992565055762,0.0,4,Solved Puzzle #8,807,0.957868649318,0.00247831474597,0.0346964064436,0.0,4,Solved Puzzle#8,809,0.967097170972,4,8,Input Puzzle #8,805,Solved Puzzle #9,805,1.0,0.0,0.0,0.0,0,Solved Puzzle #9,805,1.0,0.0,0.0,0.0,0,Solved Puzzle#9,805,1.0,0,0,Input Puzzle #9,805,Solved Puzzle #2,807,0.0,0.00247831474597,0.997521685254,0.0,0,Solved Puzzle #2,807,0.997521685254,0.00247831474597,0.0,0.0,0,Solved Puzzle#2,813,0.989852398524,0,8
