Solver Type,Puzzle Type,Image Filenames,Number of Input Puzzles,Number of Output Puzzles,Diff Between Output and Expected Puzzle Count,Input Puzzle #,Input Piece Count,Standard Direct Accuracy Puzzle #,Standard Direct Accuracy Solved Puzzle Piece Count,Standard Direct Accuracy Score,Standard Direct Accuracy Different Puzzle,Standard Direct Accuracy Wrong Location,Standard Direct Accuracy Wrong Rotation,Standard Direct Accuracy Piece Missing Count,Modified Direct Accuracy Puzzle #,Modified Direct Accuracy Solved Puzzle Piece Count,Modified Direct Accuracy Score,Modified Direct Accuracy Different Puzzle,Modified Direct Accuracy Wrong Location,Modified Direct Accuracy Wrong Rotation,Modified Direct Accuracy Piece Missing Count,Modified Neighbor Accuracy Puzzle #,Modified Neighbor Accuracy Solved Puzzle Piece Count,Modified Neighbor Accuracy Score,Modified Neighbor Accuracy Missing Piece Count,Modified Neighbor Accuracy Edges from Different Puzzle
multipuzzle,2,pomeranz_805_12 | pomeranz_805_14 | pomeranz_805_18,3,4,-1,Input Puzzle #0,805,Solved Puzzle #3,807,0.0,0.00247831474597,0.509293680297,0.0,394,Solved Puzzle #3,807,0.0086741016109,0.00247831474597,0.500619578686,0.0,394,Solved Puzzle#3,419,0.359471094711,394,8,Input Puzzle #1,805,Solved Puzzle #0,866,0.0,0.0704387990762,0.929561200924,0.0,0,Solved Puzzle #0,866,0.929561200924,0.0704387990762,0.0,0.0,0,Solved Puzzle#0,1049,0.75285986654,0,244,Input Puzzle #2,805,Solved Puzzle #1,853,0.0,0.0562719812427,0.869871043376,0.0,63,Solved Puzzle #1,853,0.832356389215,0.0562719812427,0.0363423212192,0.00117233294256,63,Solved Puzzle#1,934,0.697843530592,63,192
paikin_tal,2,pomeranz_805_12 | pomeranz_805_14 | pomeranz_805_18,3,3,0,Input Puzzle #0,805,Solved Puzzle #2,1640,0.0,0.509146341463,0.390243902439,0.0,165,Solved Puzzle #2,1640,0.0,0.509146341463,0.390243902439,0.0,165,Solved Puzzle#2,3980,0.110012062726,165,3340,Input Puzzle #1,805,Solved Puzzle #2,1510,0.0,0.466887417219,0.509933774834,0.0,35,Solved Puzzle #2,1510,0.0,0.466887417219,0.509933774834,0.0,35,Solved Puzzle#2,3590,0.204,35,2820,Input Puzzle #2,805,Solved Puzzle #1,963,0.0,0.164070612669,0.757009345794,0.0,76,Solved Puzzle #1,963,0.0,0.164070612669,0.757009345794,0.0,76,Solved Puzzle#1,1361,0.485734168406,76,632
multipuzzle,2,pomeranz_805_5 | pomeranz_805_9 | pomeranz_805_14,3,3,0,Input Puzzle #0,805,Solved Puzzle #1,805,0.0,0.0,0.998757763975,0.00124223602484,0,Solved Puzzle #1,805,0.937888198758,0.0,0.0608695652174,0.00124223602484,0,Solved Puzzle#1,805,0.964906832298,0,0,Input Puzzle #1,805,Solved Puzzle #2,805,0.0,0.0,0.99751552795,0.0,2,Solved Puzzle #2,805,0.79751552795,0.0,0.198757763975,0.00124223602484,2,Solved Puzzle#2,803,0.877639751553,2,0,Input Puzzle #2,805,Solved Puzzle #0,807,0.0,0.00247831474597,0.997521685254,0.0,0,Solved Puzzle #0,807,0.997521685254,0.00247831474597,0.0,0.0,0,Solved Puzzle#0,813,0.989544895449,0,8
paikin_tal,2,pomeranz_805_5 | pomeranz_805_9 | pomeranz_805_14,3,3,0,Input Puzzle #0,805,Solved Puzzle #1,1721,0.0,0.532248692621,0.467751307379,0.0,0,Solved Puzzle #1,1721,0.406159209762,0.532248692621,0.0615920976177,0.0,0,Solved Puzzle#1,4469,0.169780711569,0,3664,Input Puzzle #1,805,Solved Puzzle #1,1723,0.0,0.532791642484,0.46604759141,0.0,2,Solved Puzzle #0,949,0.00105374077977,0.151738672287,0.00105374077977,0.0,803,Solved Puzzle#1,4475,0.156522224704,2,3672,Input Puzzle #2,805,Solved Puzzle #2,805,0.660869565217,0.0,0.0198757763975,0.0,257,Solved Puzzle #2,805,0.660869565217,0.0,0.0198757763975,0.0,257,Solved Puzzle#2,548,0.653416149068,257,0
