Solver Type,Puzzle Type,Image Filenames,Number of Input Puzzles,Number of Output Puzzles,Diff Between Output and Expected Puzzle Count,Input Puzzle #,Input Piece Count,Standard Direct Accuracy Puzzle #,Standard Direct Accuracy Solved Puzzle Piece Count,Standard Direct Accuracy Score,Standard Direct Accuracy Different Puzzle,Standard Direct Accuracy Wrong Location,Standard Direct Accuracy Wrong Rotation,Standard Direct Accuracy Piece Missing Count,Modified Direct Accuracy Puzzle #,Modified Direct Accuracy Solved Puzzle Piece Count,Modified Direct Accuracy Score,Modified Direct Accuracy Different Puzzle,Modified Direct Accuracy Wrong Location,Modified Direct Accuracy Wrong Rotation,Modified Direct Accuracy Piece Missing Count,Modified Neighbor Accuracy Puzzle #,Modified Neighbor Accuracy Solved Puzzle Piece Count,Modified Neighbor Accuracy Score,Modified Neighbor Accuracy Missing Piece Count,Modified Neighbor Accuracy Edges from Different Puzzle
multipuzzle,2,pomeranz_805_11 | pomeranz_805_18 | pomeranz_805_1 | pomeranz_805_14 | pomeranz_805_15,5,5,0,Input Puzzle #0,805,Solved Puzzle #2,837,0.0,0.0382317801673,0.928315412186,0.00119474313023,27,Solved Puzzle #2,837,0.910394265233,0.0382317801673,0.0191158900836,0.0,27,Solved Puzzle#2,906,0.798767416935,27,128,Input Puzzle #1,805,Solved Puzzle #3,853,0.0,0.0562719812427,0.869871043376,0.0,63,Solved Puzzle #3,853,0.832356389215,0.0562719812427,0.0363423212192,0.00117233294256,63,Solved Puzzle#3,934,0.700100300903,63,192,Input Puzzle #2,805,Solved Puzzle #0,833,0.0,0.0336134453782,0.852340936375,0.0,95,Solved Puzzle #0,833,0.69387755102,0.0336134453782,0.158463385354,0.0,95,Solved Puzzle#0,822,0.649400218103,95,112,Input Puzzle #3,805,Solved Puzzle #1,882,0.0,0.0873015873016,0.912698412698,0.0,0,Solved Puzzle #1,882,0.0,0.0873015873016,0.912698412698,0.0,0,Solved Puzzle#1,1113,0.705974842767,0,308,Input Puzzle #4,805,Solved Puzzle #4,805,1.0,0.0,0.0,0.0,0,Solved Puzzle #4,805,1.0,0.0,0.0,0.0,0,Solved Puzzle#4,805,1.0,0,0
paikin_tal,2,pomeranz_805_11 | pomeranz_805_18 | pomeranz_805_1 | pomeranz_805_14 | pomeranz_805_15,5,5,0,Input Puzzle #0,805,Solved Puzzle #0,2761,0.0,0.708438971387,0.281781963057,0.0,27,Solved Puzzle #0,2761,0.00615718942412,0.708438971387,0.275624773633,0.0,27,Solved Puzzle#0,8602,0.0809189940897,27,7824,Input Puzzle #1,805,Solved Puzzle #0,2813,0.0,0.713828652684,0.25808745112,0.0,79,Solved Puzzle #0,2813,0.0,0.713828652684,0.25808745112,0.0,79,Solved Puzzle#0,8758,0.0774584134887,79,8032,Input Puzzle #2,805,Solved Puzzle #0,2821,0.0,0.714640198511,0.254519673875,0.0,87,Solved Puzzle #0,2821,0.000354484225452,0.714640198511,0.253810705424,0.000354484225452,87,Solved Puzzle#0,8782,0.0595050174766,87,8064,Input Puzzle #3,805,Solved Puzzle #4,1121,0.0,0.281891168599,0.57002676182,0.0,166,Solved Puzzle #2,858,0.193473193473,0.0617715617716,0.0,0.0,639,Solved Puzzle#4,1903,0.297970033833,166,1264,Input Puzzle #4,805,Solved Puzzle #0,3027,0.0,0.734060125537,0.16914436736,0.0,293,Solved Puzzle #0,3027,0.000660720185002,0.734060125537,0.168483647175,0.0,293,Solved Puzzle#4,3055,0.0620665742025,550,2800
